Formosa,Estatal,Urbano,LAISHI,34021,HERRADURA,34021062,3400321,340032100,EPEP Nº 33 JOHN F KENNEDY,AV.LIBERTADOR GRAL.SAN MARTIN 132 DON BOSCO Bº DON BOSCO -AV. LIBERTADOR GRAL. SAN MARTIN,P3601,,,esc33_herra2012@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,TATANE,34021104,3400322,340032200,EPEP Nº182 JUANA PABLA MANSO DE NORONHA, RUTA PROVINCIAL N° 1,P3601,1,1,escuelatatane@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,BANCO PAYAGUA,34021002,3400323,340032300,EPEP Nº203 CIUDAD DE LUJAN,CIRILO PATIÑO BANCO PAYAGUA,P3601,000,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,HERRADURA,34021062,3400324,340032400,EPES Nº 18 LIBERTADOR GENERAL SAN MARTIN,AV. SAN MARTÍN 655 LA PLATA ,P3601,370,3704569039,secretariaepes18@hotmail.com - mcye.epes18.com,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,HERRADURA,34021062,3400325,340032500,NEP y FP Nº19 2 DE ABRIL - EDIFICIO PROPIO,AV.SAN MARTIN S/Nº LA PLATA SALON MUNICIPAL,P3601,3704,239419,mcye.nepyfp19@formosa.gob.ar,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,LA PLAYA,34021076,3400325,340032501,NEP Y FP Nº19 - EPEP Nº460, LA PLAYA,P3601,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,TATANE,34021104,3400325,340032502,NEP Y FP Nº19 - EPEP Nº182, EPEP Nº 182,P3601,3704,686424,nepyfp19herradura@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,TATANE,34021104,3400325,340032504,NEP Y FP Nº19 - EPES Nº62 , EPES Nº 62,P3601,3704,686424,nepyfp19herradura@gmail.com,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,LA PLAYA,34021076,3400326,340032600,EPEP Nº460 MISION DEL TIMBO, LA PLAYA,P3601,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,EL MBIGUA,34021039,3400327,340032700,EPEP Nº105,CIRILO PATIÑO ,P3626,1,1,mcye.epep105@formosa.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,MERCEDES CUE,34056199,3400329,340032900,EPEP Nº234 JUAN BAUTISTA ALBERDI,RUTA PROVINCIAL Nº21 MERCEDES CUE,P3601,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,SOLDADO EDMUNDO SOSA,34056302,3400330,340033000,EPEP Nº294 DELIA LEIVA DE GAY, SOLDADO EDMUNDO SOSA (KM.128 NRB),P3601,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,SOLDADO EDMUNDO SOSA,34056302,3400330,340033001,EPEP Nº 294 ANEXO 1 (EX EPEP Nº 151) DELIA LEIVA DE GAY, EX. KM.128 N.R.B.,P3601,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,KILOMETRO 142,34056164,3400331,340033100,EPEP Nº 93 ARGENTINA SUSANA FLORES DE ASTUDILLO,RUTA PROV. Nº21 KILOMETRO 142 NRB,P3609,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LA SIRENA,34056180,3400332,340033200,EPEP Nº351 CRUCERO A. R. A. GRAL. BELGRANO, LA SERENITA,P3602,3704,696837 (cel) o 492426 (fijo),lidiablanco213@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COLONIA EL DESAGUADERO,34056050,3400333,340033300,EPEP Nº172 REGIMIENTO DE PATRICIOS,RUTA PROV. Nº9 COLONIA EL DESAGUADERO -RUTA PROV. Nº 9,P3603,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400334,340033400,EPEP Nº 24 RICARDO GUTIERREZ,SALTA S/N CENTRO SALTA S\N (ENTRE MITRE Y URQUIZA),P3636,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400335,340033500,ISFDCyT DE INGENIERO JUAREZ,SALTA S/N CENTRO ,P3636,03756,613433,iza.anibal82@yahoo.com,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400336,340033600,NEP Y FP Nº17 WOLF SCHCOLNIK,URQUIZA S/N OBRERO INGENIERO GUILLERMO JUAREZ,P3636,03711,420200,medinasalvattore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400336,340033604,Unid. Dep. -NEP Y FP Nº17-Bº Toba, TOBA Bº TOBA,P3636,03704,624273,bernaljulioosvaldo@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400336,340033605,NEP Y FP Nº17 ANEXO 05, LA ESPERANZA INGENIERO GUILLERMO JUAREZ,P3636,03711,420200,medinasalvattore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,POZO DE MAZA,34007198,3400336,340033606,NEP Y FP Nº17 - EPEP Nº521, NUEVO CARMEN EPEP Nº 521,P3636,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Urbano,BERMEJO,34007,LAGUNA YEMA,34007145,3400336,340033607,NEP Y FP Nº17 - EX EPEP 498, Bº VIEJO,P3632,03711,420200,yolandamabel_6@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400336,340033608,Unid. Dep. -NEP Y FP Nº17 - EPEP Nº 319, 17 DE OCTUBRE EPEP Nº319,P3636,03704,624273,bernaljulioosvaldo@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,3400336,340033609,NEP Y FP Nº17 ANEXO 09, PILCOMAYO INGENIERO GUILLERMO JUAREZ,P3636,03711,420200,medinasalvattore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,VACA PERDIDA,34007236,3400336,340033611,NEP Y FP Nº17 - EPEP Nº189, EPEP Nº189,P3636,03711,420200,medinasalvatore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,CAMPO GRANDE,34028008,3400336,340033612,NEP Y FP Nº17 - EPEP Nº220, EPEP N° 220,P3636,03711,420200,medinasalvattore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,POZO EL YACARE,34028067,3400336,340033613,NEP Y FP Nº17 - EPEP Nº420, MISION POZO YACARE,P3636,03711,420200,medinasalvattore@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,POZO EL YACARE,34028067,3400337,340033700,EPEP Nº420, MISION POZO YACARE,P3636,00,0,escuelapozoyacare@Yahoo.com,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,BOLSA DEL PALOMO,34028005,3400338,340033800,EPEP Nº 23 CARLOS PELLEGRINI, BOLSA DE PALOMO,P3636,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,3400339,340033900,EPEP Nº503 TAYGORI JUAN SEGUNDO,PROLONG.CALLE G.BROWN S/N LA PAZ BARRIO LA PAZ,P3603,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,3400340,340034000,EPEP Nº479 NUESTRA SEÑORA DE ITATI,JUAN JOSE PASO 568 ITATI GUEMES Y J.JOSE PASO- Bº ITATI,P3603,3704,3704-4481268,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,3400341,340034100,EPEP Nº480,BELGRANO 485 MITRE BARRIO MITRE,P3603,3704,481222,directoraescuela480@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,3400342,340034200,EPEP Nº377 FUERZA AEREA ARGENTINA,SANTA FÉ 579 103 VIVIENDAS B° 103 VIVIENDAS,P3603,3704,480095,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,VILLA KILOMETRO 213,34056287,3400344,340034400,EPEP Nº 54 FLOTA NAVAL ARGENTINA,NESTOR KIRCHNER 165 CENTRAL ,3602,00,0,epep54@hotmail.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,VILLA KILOMETRO 213,34056287,3400345,340034500,NEP Y FP Nº 27,RIVADAVIA S/N INDUSTRIAL ,P3603,3704,304542,sercubav213@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,CAMPO HARDY,34056033,3400346,340034600,EPEP Nº226 CRUZ ROJA ARGENTINA, CAMPO HARDY,P3603,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400347,340034700,EPEP Nº147 ESTADO DE ISRAEL,ANIBAL OLGUIN JUAN DOMINDO PERON ANTENOR POLO,P3600,000,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400348,340034800,EPEP Nº136 FRAY JUSTO STA.MARIA DE ORO,SENADOR TOMAS EVA PERON MZ 8,P3600,3704,29207,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400349,340034900,EPEP Nº209, JUAN D. PERON MZ 45,P3600,3704,556827,nicolasparras@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400350,340035000,EPEP Nº481, EVA PERON MZ 79 - AL LADO EPES N°41,P3600,000,370-4276565,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400351,340035100,EJI Nº 3 ELVIRA DEL RIO,ANTENOR POLO JUAN DOMINDO PERON MZ 4,P3600,3704,801527,torres.edit18@gmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400351,340035101,EJI Nº 3 - ANEXO 1 - EPEP Nº 520,ERNESTO GOIS NUESTRA SEÑORA DE LUJAN MZ 63 ENTRE FIRPHO Y CAROYA ,P3600,3704-,355570,marinaortiz29@hotmail.com.,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,GRAN GUARDIA,34014055,3400352,340035200,EPES Nº 26 RICARDO GUIRALDES,LUIS GINES VILLALBA LUIS GINÉS VILLALBA Y SARMIENTO,P3604,3704,999999999,epes26ricardoguiraldes@hotmail.com,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,COLONIA ITUZAINGO,34014018,3400353,340035300,EPEP Nº 94, COLONIA ITUZAINGO,P3605,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,GRAN GUARDIA,34014055,3400354,340035400,EPEP Nº231 EMBAJADA DE AUSTRALIA, RUTA 81 ACCESO A GRAN GUARDIA,P3604,370,5077880,eufequintana@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,GRAN GUARDIA,34014055,3400355,340035500,EPEP Nº 59 LEONOR MAURIÑO,B. RIVADAVIA S/N RIVADAVIA S/N,P3604,3704,616788,lescuela59granguardia@outlook.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,SAN HILARIO,34014124,3400356,340035600,EPEP Nº 37 PROFESOR E.ABELLEYRA,FLORENTINO AMEGHINO ,P3604,3704,428730,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,COLONIA PRESIDENTE YRIGOYEN,34014022,3400357,340035700,EPEP Nº 10, PRESIDENTE IRIGOYEN,P3601,000,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA TATANE,34035097,3400358,340035800,EPEP Nº165, COLONIA TATANE (CORONEL BOGADO),P3620,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COMANDANTE FONTANA,34035101,3400359,340035900,EPEP Nº452 MILAGRO VAZQUEZ DE PELOSI,AV.SARMIENTO JUAN DOMINDO PERON B° JUAN DOMINGO PERON,P3620,3704-766714,,eliizabeth21@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA BARTOLOME DE LAS CASAS,34035619,3400360,340036000,EPEP Nº199 FRAY BME.DE LAS CASAS, COL.AB.BME.DE LAS CASAS,P3620,0000,0,esc1992011@hotmail.com,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,CAMPO DE AVIACION,34035618,3400361,340036100,EPEP Nº400, CAMPO DE AVIACION,P3626,03704,15719286,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LOS JUBILADOS,34035628,3400362,340036200,EPEP Nº160,CAMINO VECINAL PARAJE LOS JUBILADOS,P3620,3704,823153,albertocuenca_10@hotmail.com,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COMANDANTE FONTANA,34035101,3400363,340036300,EPEP Nº483 SARG.AYTE.RAMON GUMERCINDO ACOSTA,FRANCISCO VEGA SANTA MARÍA FRANCISCO VEGA Y RAMON G. ACOSTA/BARRIO SANTA MARIA,P3620,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COMANDANTE FONTANA,34035101,3400364,340036400,EPEP Nº245 GRAL.MIGUEL ESTANISLAO SOLER,AV.SAN MARTIN S/N BELGRANO ,P3620,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,EL RECODO,34049036,3400365,340036500,EPEP Nº317, EL RECODO,P3611,00,0,epep317@yahoo.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,3400366,340036600,EAP Nº 1 COMBATE DE SAN LORENZO,RUTA NACIONAL Nº 86 RUTA NAC. N° 86 - KM 1352,P3613,1,1,escagro1lagblan@yahoo.com.ar,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,3400367,340036700,EPEP Nº346 RUBEN SALLABERRY RAMOS, BELGRANO SARMIENTO Y ALEM,P3613,1,03718-401676,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400368,340036800,EPES Nº 46 MAESTRA ROSA MINGUITO,PADRE LUIS TIBERI VILLA DEL CARMEN B° VIRGEN DEL CARMEN,P3600,370,4333074,,1,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400369,340036900,EPEP Nº426 MAESTRO RURAL,SAAVEDRA Y 4º SAGRADO CORAZON DE MARÍA ,P3600,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400370,340037000,EPEP Nº445 ESTEBAN LAUREANO MARADONA,CORRIENTES Y 6TA LIBORSI ,P3600,370,4450456-450456,ESC445@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400371,340037100,EPES Nº 51 JOSE G.ARTIGAS,ANTARTIDA ARGENTINA 360 GUADALUPE ,P3600,03704,4913155,comercio51jga@gmail.com,1,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400372,340037200,ESCUELA PROVINCIAL DE EDUCACION TECNICA Nº 1,SAAVEDRA 1351 INDEPENDENCIA SAAVEDRA 1351,P3600,0370,4430755,mcye.epet1@formosa.gob.ar,1,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,COLONIA NUEVA,34042017,3400373,340037300,EPEP Nº359, COLONIA NUEVA,P3611,00,0,escuelaprimaria359@yahoo.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400374,340037400,EPEP Nº340,CHACO S/N EL ESPINILLO,P3615,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,PUESTO RAMONA,34042096,3400375,340037500,EPEP Nº366 REPUBLICA DEL PERU, RUTA NACIONAL 86,P3615,03716,419786,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,SAN CARLOS,34042071,3400376,340037600,EPEP Nº207 TOMAS GIDO, SAN CARLOS MAPZAT-CARPINTERIA,P3615,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,MISION TACAAGLE,34042058,3400377,340037700,EPEP Nº212 CRISTOBAL COLON,AV.EJERCITO LIBERTADOR MISION TACAAGLE,P3615,3704-045983,,nestormanuelrodriguezQoutlook.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,MISION TACAAGLE,34042058,3400378,340037800,EPEP Nº489 JOSEFINA VERONICA LOTTO,AV. 2 DE ABRIL S/N INDEPENDENCIA AV.2 DE ABRIL,P3615,,1,escuela489misiontacaagleformosa@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,MISION TACAAGLE,34042058,3400379,340037900,EPEP Nº318 PROVINCIA DE CHUBUT, LOTE 5 COLONIA ABORIGEN,P3615,415303,3718,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,LORO CUE,34042052,3400379,340037901,EPEP Nº 318 ANEXO 1,RUTA NACIONAL Nº86 LORO CUE,P3615,3718,415303,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,COLONIA SANTA ROSA,34042018,3400380,340038000,EPEP Nº358 JUAN BAUTISTA CABRAL, COLONIA SANTA ROSA,P3615,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,PORTON NEGRO,34042063,3400381,340038100,EPEP Nº277 YAPEYU, PORTON NEGRO,P3615,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,SALVACION,34042067,3400382,340038200,EPEP Nº262 PROVINCIA DE LA RIOJA, SALVACION,P3611,3718410496,3718410496,escuela262@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,SAN BLAS,34042070,3400383,340038300,EPEP Nº266 GRAL.FRANCISCO RAMIREZ, PARAJE SAN BLAS,P3615,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400384,340038400,EPEP DE FRONTERA Nº 7 FRAY LUIS BELTRAN,9 ND JULIO S/N 9 DE JULIO S/N,P3615,00,03717-710404,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400385,340038500,CESEP Nº 8 EVA DUARTE DE PERÓN,ISLAS MALVINAS S/N SAN MIGUEL ,P3615,3704,674471,esterfrias08@hotmail.com,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,BUENA VISTA,34042008,3400385,340038501,CESEP Nº 08-ANEXO I, ,,3704,674471,esterfrias08@hotmail.com,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400386,340038600,ISFDCyT DE EL ESPINILLO,ANTARTIDA ARGENTINA ISLAS MALVINAS ANTARTIDA ARGENTINA Y BELGRANO,P3615,0,0,IFD.ELESPINILLO@FORMOSA.GOV.AR,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400387,340038700,EPES Nº 8 DR. BERNARDO A HOUSSAY,Antártida Argentina CENTRO ,P3615,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,3400388,340038800,EPEP Nº246 JUAN MARTIN DE PUEYRREDON,ANTARTIDA ARGENTINA S/N CENTRO ANTARTIDA ARGENTINA Y BELGRANO,P3615,00,0,epep246elespinillo@hotmail.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400389,340038900,EPEP Nº491 JOSE ESTANISLAO OCAMPO,CORONEL BOGADO Y 4TA 12 DE OCTUBRE ,P3600,00,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400390,340039000,EPEP Nº 17 8 DE ABRIL,AV.ARTURO ILLIA 5055 EL PUCU ,P3600,370,4792396,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,3400390,340039001,EPEP Nº17 ANEXO 1,ACCESO CURUZU LA NOVIA LAURA VICUÑA ,P3600,00,0,GLADYS FEDMANN@HOTMAIL.COM,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
